Unnamed: 0,full_text,created_at,cleaned
1287,setuju dengan eks mendag m.lutfi kalo ikn menjadi solusi untuk permasalahan masa depan. #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/MUalAq0ucC,Mon Dec 04 08:03:02 +0000 2023,setuju dengan eks mendag mlutfi kalo ikn menjadi solusi untuk permasalahan masa depan  IbukotaBaru SolusiMasaDepan 
1288,@hazzzelnude IKN itu beneran wajib dilanjutkan #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 08:02:16 +0000 2023, IKN itu beneran wajib dilanjutkan  IbukotaBaru SolusiMasaDepan
1289,@hazzzelnude Setuju banget nih #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 08:01:08 +0000 2023, Setuju banget nih  IbukotaBaru SolusiMasaDepan
1290,@hazzzelnude Yups makanya IKN wajib dilanjutkan #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 08:01:31 +0000 2023, Yups makanya IKN wajib dilanjutkan  IbukotaBaru SolusiMasaDepan
1291,keren nihh saya sih yakin juga ketika ikn terbangun akan terpecahkan masalah2 yang sedang kita rasakan saat ini intinya saya support ikn demi masa depan indonesia lebih baik lagi #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/vC2bobJPkG,Mon Dec 04 08:02:14 +0000 2023,keren nihh saya sih yakin juga ketika ikn terbangun akan terpecahkan masalah2 yang sedang kita rasakan saat ini intinya saya support ikn demi masa depan indonesia lebih baik lagi  IbukotaBaru SolusiMasaDepan 
1292,@hazzzelnude IKN solusi Kemajuan Indonesia #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 08:01:01 +0000 2023, IKN solusi Kemajuan Indonesia  IbukotaBaru SolusiMasaDepan
1293,@Anjaniyani2 IKN wajib dilanjutkan #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 08:00:38 +0000 2023, IKN wajib dilanjutkan  IbukotaBaru SolusiMasaDepan
1294,@AurelMalac5548 IKN ini solusi nyata kemajuan Indonesia #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 08:00:19 +0000 2023, IKN ini solusi nyata kemajuan Indonesia  IbukotaBaru SolusiMasaDepan
1295,@Mahummah Setuju banget pokoknya IKN wajib dilanjutkan #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:59:53 +0000 2023, Setuju banget pokoknya IKN wajib dilanjutkan  IbukotaBaru SolusiMasaDepan
1296,@Anjaniyani2 Ini bener-bener harus dilanjutkan untuk kemajuan Indonesia #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:59:25 +0000 2023, Ini benerbener harus dilanjutkan untuk kemajuan Indonesia  IbukotaBaru SolusiMasaDepan
1297,@AurelMalac5548 IKN ini bener-bener harus dilanjutkan. #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:58:44 +0000 2023, IKN ini benerbener harus dilanjutkan  IbukotaBaru SolusiMasaDepan
1298,@IrfandiMarshel Bener ka...dukung banget nih IKN pindah ke Kalimantan #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:39:53 +0000 2023, Bener kadukung banget nih IKN pindah ke Kalimantan  IbukotaBaru SolusiMasaDepan
1299,@Hamatsur pembangunan IKN harus tetap di teruskan karena sangat berdampak besar bagi Indonesia dan bisa membuat IbukotaBaru menjadi SolusiMasaDepan #IKNSolusiMasaDepan https://t.co/5jtPU71Bak,Mon Dec 04 07:39:47 +0000 2023, pembangunan IKN harus tetap di teruskan karena sangat berdampak besar bagi Indonesia dan bisa membuat IbukotaBaru menjadi SolusiMasaDepan  
1300,@GeorgeAbashidze Iya biar kualitas SDM juga bisa merata #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:39:16 +0000 2023, Iya biar kualitas SDM juga bisa merata  IbukotaBaru SolusiMasaDepan
1301,@Mingtyuu bener-bener sebuah rencana yg cemerlang #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:39:16 +0000 2023, benerbener sebuah rencana yg cemerlang  IbukotaBaru SolusiMasaDepan
1302,@Mahummah Bener tuh #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan menuju Indonesia lebih maju,Mon Dec 04 07:39:14 +0000 2023, Bener tuh  IbukotaBaru SolusiMasaDepan menuju Indonesia lebih maju
1303,@Imaginationfee1 setuju banget! menurutku memang cocok #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:39:05 +0000 2023, setuju banget menurutku memang cocok  IbukotaBaru SolusiMasaDepan
1304,@chippiput Setuju banget untuk pembangunan IKN di Kalimantan ini #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:38:54 +0000 2023, Setuju banget untuk pembangunan IKN di Kalimantan ini  IbukotaBaru SolusiMasaDepan
1305,@Hamatsur setuju sekali dengan pendapat ini karena pasti juga pak arya berkomentarnya tidak asal asalan #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:38:40 +0000 2023, setuju sekali dengan pendapat ini karena pasti juga pak arya berkomentarnya tidak asal asalan  IbukotaBaru SolusiMasaDepan
1306,@JemmyVolcano Jangan sampai deh jadi gagal faham karena harus baca sejarah biar gak salah paham #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:38:16 +0000 2023, Jangan sampai deh jadi gagal faham karena harus baca sejarah biar gak salah paham  IbukotaBaru SolusiMasaDepan
1307,@Hamatsur Setuju nih kalo Ibu Kota pindah ke Kalimantan #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:38:16 +0000 2023, Setuju nih kalo Ibu Kota pindah ke Kalimantan  IbukotaBaru SolusiMasaDepan
1308,@zckyargo Setuju dengan di pindahnya ibu kota Indonesia akan lebih maju #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:38:03 +0000 2023, Setuju dengan di pindahnya ibu kota Indonesia akan lebih maju  IbukotaBaru SolusiMasaDepan
1309,@Hamatsur betul sekali karena kalimantan telah memberikan yang baik pada indonesia. saatnya kita membalas #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:37:58 +0000 2023, betul sekali karena kalimantan telah memberikan yang baik pada indonesia saatnya kita membalas  IbukotaBaru SolusiMasaDepan
1310,@GeorgeAbashidze Emang ya #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:37:33 +0000 2023, Emang ya  IbukotaBaru SolusiMasaDepan
1311,Selain itu pembangunan Ibu Kota Negara di Kalimantan ini dilakukan untuk membalas apa yang telah diberikan oleh Kalimantan terhadap Negara #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/1DImzDBKIN,Mon Dec 04 07:37:15 +0000 2023,Selain itu pembangunan Ibu Kota Negara di Kalimantan ini dilakukan untuk membalas apa yang telah diberikan oleh Kalimantan terhadap Negara  IbukotaBaru SolusiMasaDepan 
1312,@GeorgeAbashidze solusi masalah kedepan dan menurutku memang harus pindah ke ikn sih #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:37:12 +0000 2023, solusi masalah kedepan dan menurutku memang harus pindah ke ikn sih  IbukotaBaru SolusiMasaDepan
1313,@harsasip sama dehh perpindahan ibu kota jadi satu satunya jalan perubahan yang lebih baik #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:36:11 +0000 2023, sama dehh perpindahan ibu kota jadi satu satunya jalan perubahan yang lebih baik  IbukotaBaru SolusiMasaDepan
1314,@akuizmii Dan diperlukan nya ibu kota baru yang lebih aman dan tentram #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:36:08 +0000 2023, Dan diperlukan nya ibu kota baru yang lebih aman dan tentram  IbukotaBaru SolusiMasaDepan
1315,@chippiput Benar dong karena Ibu Kota Negara di Kalimantan ini sudah menjadi rencana #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:35:49 +0000 2023, Benar dong karena Ibu Kota Negara di Kalimantan ini sudah menjadi rencana  IbukotaBaru SolusiMasaDepan
1316,@akuizmii iyalah memecahkan masalah dengan solusi masa depan yang sudah jelas #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:35:49 +0000 2023, iyalah memecahkan masalah dengan solusi masa depan yang sudah jelas  IbukotaBaru SolusiMasaDepan
1317,@Imaginationfee1 Bener banget loh dan #IKNSolusiMasaDepan biar semua paham kalo kalimat dibangun untuk jadi IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:35:44 +0000 2023, Bener banget loh dan  biar semua paham kalo kalimat dibangun untuk jadi IbukotaBaru SolusiMasaDepan
1318,@chippiput Setuju dong ini jadi pilihan tepat #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:35:40 +0000 2023, Setuju dong ini jadi pilihan tepat  IbukotaBaru SolusiMasaDepan
1319,@florenatta memang paling bener jawaban tentang #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:35:39 +0000 2023, memang paling bener jawaban tentang  IbukotaBaru SolusiMasaDepan
1320,@harsasip perpindahan ibukota ini segera dilakukan #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:35:23 +0000 2023, perpindahan ibukota ini segera dilakukan  IbukotaBaru SolusiMasaDepan
1321,@aira89100250 betul sekali IKN tentunya menjadi solusi dari berbagai macam permasalahan Indonesia di masa depan yaa jadi harus kita dukung nih pembangunan IKN yang terbaik untuk semuanya.. #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:35:06 +0000 2023, betul sekali IKN tentunya menjadi solusi dari berbagai macam permasalahan Indonesia di masa depan yaa jadi harus kita dukung nih pembangunan IKN yang terbaik untuk semuanya  IbukotaBaru SolusiMasaDepan
1322,@FendyArmaja Aku juga setuju nih jika pembangunan ibu kota nusantara adalah bentuk pemerataan pertumbuhan ekonomi. #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:35:03 +0000 2023, Aku juga setuju nih jika pembangunan ibu kota nusantara adalah bentuk pemerataan pertumbuhan ekonomi  IbukotaBaru SolusiMasaDepan
1323,@zckyargo iya solusi pemerataan kesejahteraan di indonesia sih #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:35:03 +0000 2023, iya solusi pemerataan kesejahteraan di indonesia sih  IbukotaBaru SolusiMasaDepan
1324,@tata90409462471 Agar masa depan lebih cerah dengan ibu kota baru yang lebih mana #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:34:50 +0000 2023, Agar masa depan lebih cerah dengan ibu kota baru yang lebih mana  IbukotaBaru SolusiMasaDepan
1325,@zckyargo Setuju sekali apalagi zaman sudah berubah wajar jika ada perubahan ibukota #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:34:45 +0000 2023, Setuju sekali apalagi zaman sudah berubah wajar jika ada perubahan ibukota  IbukotaBaru SolusiMasaDepan
1326,@tata90409462471 Dipindahkan nya ibu kota ke IKN akan membawa masa depan yang baik #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:34:36 +0000 2023, Dipindahkan nya ibu kota ke IKN akan membawa masa depan yang baik  IbukotaBaru SolusiMasaDepan
1327,Sudah waktunya sih ibukota berpindah lokasi agar polusi Jakarta tidak makin parah #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/i4rGwHeyxJ,Mon Dec 04 07:34:27 +0000 2023,Sudah waktunya sih ibukota berpindah lokasi agar polusi Jakarta tidak makin parah  IbukotaBaru SolusiMasaDepan 
1328,@zckyargo Bener banget dan #IKNSolusiMasaDepan loh IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:34:20 +0000 2023, Bener banget dan  loh IbukotaBaru SolusiMasaDepan
1329,@Mahummah Setuju dengan kebijakan dalam memindahkan ibu kota ke IKN #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:34:10 +0000 2023, Setuju dengan kebijakan dalam memindahkan ibu kota ke IKN  IbukotaBaru SolusiMasaDepan
1330,@mb3iGfUblH59228 wih keren! #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:34:04 +0000 2023, wih keren  IbukotaBaru SolusiMasaDepan
1331,@sisinana25 Setuju kalimantan sudah layak jadi ibu kota #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:34:03 +0000 2023, Setuju kalimantan sudah layak jadi ibu kota  IbukotaBaru SolusiMasaDepan
1332,@rendangsoenda #IKNSolusiMasaDepan Ikut ach pindah ke IbukotaBaru SolusiMasaDepan lbh baik,Mon Dec 04 07:33:48 +0000 2023,  Ikut ach pindah ke IbukotaBaru SolusiMasaDepan lbh baik
1333,@tata90409462471 Sudah seharusnya kita pindah ibu kota #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:33:26 +0000 2023, Sudah seharusnya kita pindah ibu kota  IbukotaBaru SolusiMasaDepan
1334,Dipindahkan nya ibu kota ke IKN akan membawa masa depan yang baik #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/vme6WKlnRI,Mon Dec 04 07:33:22 +0000 2023,Dipindahkan nya ibu kota ke IKN akan membawa masa depan yang baik  IbukotaBaru SolusiMasaDepan 
1335,@nazwanisyah Iyaa karena konsepnya green city jadi gak bakala ngerusak alam sekitar. #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:33:20 +0000 2023, Iyaa karena konsepnya green city jadi gak bakala ngerusak alam sekitar  IbukotaBaru SolusiMasaDepan
1336,Yak ada benernya sih emang #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:33:16 +0000 2023,Yak ada benernya sih emang  IbukotaBaru SolusiMasaDepan
1337,Sudah waktunya sih ibukota berpindah lokasi agar polusi Jakarta tidak makin parah #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/Zdd3yPX5fq,Mon Dec 04 07:33:18 +0000 2023,Sudah waktunya sih ibukota berpindah lokasi agar polusi Jakarta tidak makin parah  IbukotaBaru SolusiMasaDepan 
1338,@SebastiannMalik @jokowi Sebenernya IKN adalah solusi nyata untuk permasalahan di masa depan mengingat tingkat polusi di jakarta sudah sangat tinggi. #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:32:54 +0000 2023,  Sebenernya IKN adalah solusi nyata untuk permasalahan di masa depan mengingat tingkat polusi di jakarta sudah sangat tinggi  IbukotaBaru SolusiMasaDepan
1339,setuju banget klo #IKNSolusiMasaDepan Indonesia karena negara ini harus lakukan perubahan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:32:54 +0000 2023,setuju banget klo  Indonesia karena negara ini harus lakukan perubahan IbukotaBaru SolusiMasaDepan
1340,@sisinana25 Demi Indonesia lebih maju sudah waktunya ibu kota di pindah #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:32:52 +0000 2023, Demi Indonesia lebih maju sudah waktunya ibu kota di pindah  IbukotaBaru SolusiMasaDepan
1341,@vionamineta mantap banget kalimatan! #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:32:40 +0000 2023, mantap banget kalimatan  IbukotaBaru SolusiMasaDepan
1342,@fikaa777 Setuju kalau nggak polusi d jakarta bakalan makin parah #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:32:36 +0000 2023, Setuju kalau nggak polusi d jakarta bakalan makin parah  IbukotaBaru SolusiMasaDepan
1343,@ohticheline betul kalo mau masalahnya terselesaikan ya salah satu caranya dengan memindahkan ibukota #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:32:34 +0000 2023, betul kalo mau masalahnya terselesaikan ya salah satu caranya dengan memindahkan ibukota  IbukotaBaru SolusiMasaDepan
1344,@tata90409462471 Ibukota juga gak harus di jakarta kan? Dan #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:32:17 +0000 2023, Ibukota juga gak harus di jakarta kan Dan  IbukotaBaru SolusiMasaDepan
1345,Pembangunan IKN ini bagus banget lhoo buat masa depan Indonesia yang lebih baik harus kita dukung nih agar kesejahteraan rakyat Indonesia juga semakin merata pastinya yaa #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/MMtazrclkw,Mon Dec 04 07:32:19 +0000 2023,Pembangunan IKN ini bagus banget lhoo buat masa depan Indonesia yang lebih baik harus kita dukung nih agar kesejahteraan rakyat Indonesia juga semakin merata pastinya yaa  IbukotaBaru SolusiMasaDepan 
1346,Dengan dipindahkan nya ibu kota ke IKN akan membawa dampak positif untuk masa depan. #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/VNXEz1rZ6S,Mon Dec 04 07:32:31 +0000 2023,Dengan dipindahkan nya ibu kota ke IKN akan membawa dampak positif untuk masa depan  IbukotaBaru SolusiMasaDepan 
1347,@tata90409462471 jumlah populasi penduduk di pulau Jawa sudah mencapai 56 persen. Maka perlu ada pemerataan penduduk dengan cara pindah ibu kota #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/3h0jJ7bKqQ,Mon Dec 04 07:32:09 +0000 2023, jumlah populasi penduduk di pulau Jawa sudah mencapai 56 persen Maka perlu ada pemerataan penduduk dengan cara pindah ibu kota  IbukotaBaru SolusiMasaDepan 
1348,Bisakah kalian bayangkan gasih guys kalo polusinya pada tahun 2045 seberapa parah? dan Sampahnya seperti apa? Bagaimana mengurus listriknya? menurut ku #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan memang udah tepat sih https://t.co/hqIbOMwPRk,Mon Dec 04 07:32:00 +0000 2023,Bisakah kalian bayangkan gasih guys kalo polusinya pada tahun 2045 seberapa parah dan Sampahnya seperti apa Bagaimana mengurus listriknya menurut ku  IbukotaBaru SolusiMasaDepan memang udah tepat sih 
1349,memang pemikiran pak Jokowi hebat banget dan beliau sudah tau bagaimana sebaiknya utk masa depan Indonesia ini #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/uQjrE8Mtlu,Mon Dec 04 07:32:00 +0000 2023,memang pemikiran pak Jokowi hebat banget dan beliau sudah tau bagaimana sebaiknya utk masa depan Indonesia ini  IbukotaBaru SolusiMasaDepan 
1350,Memang kita lg butuh keputusan yg solutif untuk masa depan. #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/fnMWA36Q1L,Mon Dec 04 07:31:59 +0000 2023,Memang kita lg butuh keputusan yg solutif untuk masa depan  IbukotaBaru SolusiMasaDepan 
1351,Klo mau maju Indonesia harus ambil sikap untuk pindah ibu kota sih#IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:31:55 +0000 2023,Klo mau maju Indonesia harus ambil sikap untuk pindah ibu kota sih IbukotaBaru SolusiMasaDepan
1352,@tata90409462471 tujuan ibu kota pindah agar ada pertumbuhan ekonomi di pulau lain selain Jawa #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/9SSd2ZOLcc,Mon Dec 04 07:31:49 +0000 2023, tujuan ibu kota pindah agar ada pertumbuhan ekonomi di pulau lain selain Jawa  IbukotaBaru SolusiMasaDepan 
1353,Jokowi tidak ingin terjadi ketimpangan karena ekonomi berpusat di pulau Jawa saja. #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/3h0jJ7bKqQ,Mon Dec 04 07:31:24 +0000 2023,Jokowi tidak ingin terjadi ketimpangan karena ekonomi berpusat di pulau Jawa saja  IbukotaBaru SolusiMasaDepan 
1354,Emang paling bener dah #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/Lvcf448syC,Mon Dec 04 07:31:31 +0000 2023,Emang paling bener dah  IbukotaBaru SolusiMasaDepan 
1355,Kebijakan yang pas untuk masalah masa depan yang lebih baik lagi #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/9z4IBB3dIa,Mon Dec 04 07:31:36 +0000 2023,Kebijakan yang pas untuk masalah masa depan yang lebih baik lagi  IbukotaBaru SolusiMasaDepan 
1356,@transfter Iyaa nih dan #IKNSolusiMasaDepan loh IbukotaBaru SolusiMasaDepan ya di kalimantan,Mon Dec 04 07:31:23 +0000 2023, Iyaa nih dan  loh IbukotaBaru SolusiMasaDepan ya di kalimantan
1357,Sekarang sudah waktunya bandul pemerintahan pindah ke Kalimantan. #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/9SSd2ZOLcc,Mon Dec 04 07:31:18 +0000 2023,Sekarang sudah waktunya bandul pemerintahan pindah ke Kalimantan  IbukotaBaru SolusiMasaDepan 
1358,@Mahummah Untuk yang masih ragu kenapa ibu kota mesti dipindah.....mari belajar sejarah. Pemindahan Ibu kota bukan keputusan sembarangan tapi sudah terencana dan terbukti menjadi solusi yang tepat #IKNSolusiMasaDepan #IbukotaBaru,Mon Dec 04 07:30:42 +0000 2023, Untuk yang masih ragu kenapa ibu kota mesti dipindahmari belajar sejarah Pemindahan Ibu kota bukan keputusan sembarangan tapi sudah terencana dan terbukti menjadi solusi yang tepat  
1359,jakarta udh padat bgt dan bakalan lebih padat lagi yakin deh...mending dipindahin aja knapa si masalah masa depan sudah pasti ribet gaes ayo dukung IbukotaBaru SolusiMasaDepan #IKNSolusiMasaDepan https://t.co/6f5b97SKuS,Mon Dec 04 07:30:52 +0000 2023,jakarta udh padat bgt dan bakalan lebih padat lagi yakin dehmending dipindahin aja knapa si masalah masa depan sudah pasti ribet gaes ayo dukung IbukotaBaru SolusiMasaDepan  
1360,Tim yang paling setuju sih kalau IKN pindah ke Kalimantan #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/Tm5sd108EF,Mon Dec 04 07:31:00 +0000 2023,Tim yang paling setuju sih kalau IKN pindah ke Kalimantan  IbukotaBaru SolusiMasaDepan 
1361,Kalimantan sudah memberikan banyak kontribusi terutama dalam mengekspor batu bara #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/VCAy32S8Qw,Mon Dec 04 07:30:35 +0000 2023,Kalimantan sudah memberikan banyak kontribusi terutama dalam mengekspor batu bara  IbukotaBaru SolusiMasaDepan 
1362,@tatali23 Betul sudah waktunya ibu kota di pindah #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:30:26 +0000 2023, Betul sudah waktunya ibu kota di pindah  IbukotaBaru SolusiMasaDepan
1363,@tata90409462471 Bener banget kalo #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan karena uda ada di UU,Mon Dec 04 07:30:19 +0000 2023, Bener banget kalo  IbukotaBaru SolusiMasaDepan karena uda ada di UU
1364,@gasjajankuy bener banget #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan yang bakal sejahtera kan negara,Mon Dec 04 07:30:16 +0000 2023, bener banget  IbukotaBaru SolusiMasaDepan yang bakal sejahtera kan negara
1365,jubir bumn arya sinulingga ingatkan kalau #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan agar negara kita makin sejahtera https://t.co/bVvtgGRupR,Mon Dec 04 07:30:14 +0000 2023,jubir bumn arya sinulingga ingatkan kalau  IbukotaBaru SolusiMasaDepan agar negara kita makin sejahtera 
1366,@NoyWilker Setuju aq IbukotaBaru pindah ke IKN semua demi SolusiMasaDepan yg lebih baik #IKNSolusiMasaDepan,Mon Dec 04 07:29:51 +0000 2023, Setuju aq IbukotaBaru pindah ke IKN semua demi SolusiMasaDepan yg lebih baik 
1367,@ImeldaSalamah Ibu kota kita memang sudah harus pindah ke IKN karena dari dulu memang ibu kota udah dicanangkan di Kalimantan kan gess #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:29:46 +0000 2023, Ibu kota kita memang sudah harus pindah ke IKN karena dari dulu memang ibu kota udah dicanangkan di Kalimantan kan gess  IbukotaBaru SolusiMasaDepan
1368,@Mahummah Setuju Ibu kota sudah seharusnya di pindah #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:28:56 +0000 2023, Setuju Ibu kota sudah seharusnya di pindah  IbukotaBaru SolusiMasaDepan
1369,@nieleaston wah keren ya! jadi yakin kalau #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:28:45 +0000 2023, wah keren ya jadi yakin kalau  IbukotaBaru SolusiMasaDepan
1370,@chippiput Iya nih dari zaman soekarno dulu kalimantan emang ibukota negara #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Mon Dec 04 07:28:21 +0000 2023, Iya nih dari zaman soekarno dulu kalimantan emang ibukota negara  IbukotaBaru SolusiMasaDepan
