full_text,username,cleaned,case_fold,token,stop,stemmed
Dewan Perwakilan Rakyat (DPR) sempat menolak untuk pindahkan ke IKN. Diusulkan agar ada ketetapan Jakarta menjadi daerah khusus ibu kota legislatif. #ikn #dpr #ibukotanusantara #balegdpr https://t.co/Kfv6RMbHgU,erakinimedia,Dewan Perwakilan Rakyat DPR sempat menolak untuk pindahkan ke IKN Diusulkan agar ada ketetapan Jakarta menjadi daerah khusus ibu kota legislatif     ,dewan perwakilan rakyat dpr sempat menolak untuk pindahkan ke ikn diusulkan agar ada ketetapan jakarta menjadi daerah khusus ibu kota legislatif,"['dewan', 'perwakilan', 'rakyat', 'dpr', 'sempat', 'menolak', 'untuk', 'pindahkan', 'ke', 'ikn', 'diusulkan', 'agar', 'ada', 'ketetapan', 'jakarta', 'menjadi', 'daerah', 'khusus', 'ibu', 'kota', 'legislatif']","['dewan', 'perwakilan', 'rakyat', 'dpr', 'sempat', 'menolak', 'pindahkan', 'ikn', 'diusulkan', 'ketetapan', 'jakarta', 'menjadi', 'daerah', 'khusus', 'ibu', 'kota', 'legislatif']","['dewan', 'wakil', 'rakyat', 'dpr', 'sempat', 'tolak', 'pindah', 'ikn', 'usul', 'tetap', 'jakarta', 'jadi', 'daerah', 'khusus', 'ibu', 'kota', 'legislatif']"
Inilah Rumah Tapak Jabatan Menteri di IKN dan 2 Unit Rumah telah siap huni. #ibukotanusantara #infrastrukturikn #rumahtapakjabatanmenteri https://t.co/8Spdwf8e5f,RobieMrg,Inilah Rumah Tapak Jabatan Menteri di IKN dan 2 Unit Rumah telah siap huni    ,inilah rumah tapak jabatan menteri di ikn dan  unit rumah telah siap huni,"['inilah', 'rumah', 'tapak', 'jabatan', 'menteri', 'di', 'ikn', 'dan', 'unit', 'rumah', 'telah', 'siap', 'huni']","['inilah', 'rumah', 'tapak', 'jabatan', 'menteri', 'ikn', 'unit', 'rumah', 'siap', 'huni']","['ini', 'rumah', 'tapak', 'jabat', 'menteri', 'ikn', 'unit', 'rumah', 'siap', 'huni']"
Inilah lokasi pembangunan Hunian ASN di IKN terlihat asri dan indah. #ibukotanusantara #infrastrukturikn #iknnusantara https://t.co/pjn0H3UmW7,RobieMrg,Inilah lokasi pembangunan Hunian ASN di IKN terlihat asri dan indah    ,inilah lokasi pembangunan hunian asn di ikn terlihat asri dan indah,"['inilah', 'lokasi', 'pembangunan', 'hunian', 'asn', 'di', 'ikn', 'terlihat', 'asri', 'dan', 'indah']","['inilah', 'lokasi', 'pembangunan', 'hunian', 'asn', 'ikn', 'terlihat', 'asri', 'indah']","['ini', 'lokasi', 'bangun', 'huni', 'asn', 'ikn', 'lihat', 'asri', 'indah']"
Inilah proses pembangunan Terminal Bandara VVIP IKN. #ibukotanusantara #infrastrukturikn #iknnusantara https://t.co/5kvxX7DXfC,RobieMrg,Inilah proses pembangunan Terminal Bandara VVIP IKN    ,inilah proses pembangunan terminal bandara vvip ikn,"['inilah', 'proses', 'pembangunan', 'terminal', 'bandara', 'vvip', 'ikn']","['inilah', 'proses', 'pembangunan', 'terminal', 'bandara', 'vvip', 'ikn']","['ini', 'proses', 'bangun', 'terminal', 'bandara', 'vvip', 'ikn']"
JPKP Minta Status Tersangka 9 Petani Dibatalkan tak Berniat Halangi Bandara VVIP IKN Nusantara #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #BandaraVVIPIKNNusantara https://t.co/pJ3qxT9tbK lewat @tribunkaltim,tribunkaltim,JPKP Minta Status Tersangka 9 Petani Dibatalkan tak Berniat Halangi Bandara VVIP IKN Nusantara         lewat ,jpkp minta status tersangka  petani dibatalkan tak berniat halangi bandara vvip ikn nusantara         lewat,"['jpkp', 'minta', 'status', 'tersangka', 'petani', 'dibatalkan', 'tak', 'berniat', 'halangi', 'bandara', 'vvip', 'ikn', 'nusantara', 'lewat']","['jpkp', 'minta', 'status', 'tersangka', 'petani', 'dibatalkan', 'tak', 'berniat', 'halangi', 'bandara', 'vvip', 'ikn', 'nusantara', 'lewat']","['jpkp', 'minta', 'status', 'sangka', 'tani', 'batal', 'tak', 'niat', 'halang', 'bandara', 'vvip', 'ikn', 'nusantara', 'lewat']"
Sulsel sejak dulu disebut punya hubungan baik lintas sektorar dengan Kalimantan Timur apalagi dengan keberadaan IKN saat ini. #layarnews #referensi #berita #news #bahtiarbaharuddin #ibukotanusantara #kalimantantimur #pemprovsulsel https://t.co/O7K6PGSUyV,layarnews_,Sulsel sejak dulu disebut punya hubungan baik lintas sektorar dengan Kalimantan Timur apalagi dengan keberadaan IKN saat ini         ,sulsel sejak dulu disebut punya hubungan baik lintas sektorar dengan kalimantan timur apalagi dengan keberadaan ikn saat ini,"['sulsel', 'sejak', 'dulu', 'disebut', 'punya', 'hubungan', 'baik', 'lintas', 'sektorar', 'dengan', 'kalimantan', 'timur', 'apalagi', 'dengan', 'keberadaan', 'ikn', 'saat', 'ini']","['sulsel', 'sejak', 'dulu', 'disebut', 'punya', 'hubungan', 'baik', 'lintas', 'sektorar', 'kalimantan', 'timur', 'keberadaan', 'ikn']","['sulsel', 'sejak', 'dulu', 'sebut', 'punya', 'hubung', 'baik', 'lintas', 'sektorar', 'kalimantan', 'timur', 'ada', 'ikn']"
Inilah lokasi Lapangan Upacara Istana Negara dan Kantor Presiden di IKN. #ibukotanusantara #infrastrukturikn #iknnusantara https://t.co/MbZrFPtf6S,RobieMrg,Inilah lokasi Lapangan Upacara Istana Negara dan Kantor Presiden di IKN    ,inilah lokasi lapangan upacara istana negara dan kantor presiden di ikn,"['inilah', 'lokasi', 'lapangan', 'upacara', 'istana', 'negara', 'dan', 'kantor', 'presiden', 'di', 'ikn']","['inilah', 'lokasi', 'lapangan', 'upacara', 'istana', 'negara', 'kantor', 'presiden', 'ikn']","['ini', 'lokasi', 'lapang', 'upacara', 'istana', 'negara', 'kantor', 'presiden', 'ikn']"
#BuletinBernama: Tiga syarikat tempatan bakal menjadi perintis kepada kemunculan syarikat Malaysia dalam projek terbesar Indonesia ketika ini iaitu Ibu Kota Nusantara (IKN). #digitalbernamatv #malaysia #indonesia #ikn #ibukotanusantara https://t.co/uT9Hhpu8fh,BernamaTV, Tiga syarikat tempatan bakal menjadi perintis kepada kemunculan syarikat Malaysia dalam projek terbesar Indonesia ketika ini iaitu Ibu Kota Nusantara IKN      ,tiga syarikat tempatan bakal menjadi perintis kepada kemunculan syarikat malaysia dalam projek terbesar indonesia ketika ini iaitu ibu kota nusantara ikn,"['tiga', 'syarikat', 'tempatan', 'bakal', 'menjadi', 'perintis', 'kepada', 'kemunculan', 'syarikat', 'malaysia', 'dalam', 'projek', 'terbesar', 'indonesia', 'ketika', 'ini', 'iaitu', 'ibu', 'kota', 'nusantara', 'ikn']","['tiga', 'syarikat', 'tempatan', 'bakal', 'menjadi', 'perintis', 'kemunculan', 'syarikat', 'malaysia', 'projek', 'terbesar', 'indonesia', 'iaitu', 'ibu', 'kota', 'nusantara', 'ikn']","['tiga', 'syarikat', 'tempat', 'bakal', 'jadi', 'rintis', 'muncul', 'syarikat', 'malaysia', 'projek', 'besar', 'indonesia', 'iaitu', 'ibu', 'kota', 'nusantara', 'ikn']"
Daftar 2.505 ASN dari 25 K/L yang Siap Pindah ke IKN Nusantara 247 ASN Mutasi ke Otorita Maret 2024 #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #otorita https://t.co/CkrC5AauQm lewat @tribunkaltim,tribunkaltim,Daftar 2505 ASN dari 25 KL yang Siap Pindah ke IKN Nusantara 247 ASN Mutasi ke Otorita Maret 2024         lewat ,daftar  asn dari  kl yang siap pindah ke ikn nusantara  asn mutasi ke otorita maret          lewat,"['daftar', 'asn', 'dari', 'kl', 'yang', 'siap', 'pindah', 'ke', 'ikn', 'nusantara', 'asn', 'mutasi', 'ke', 'otorita', 'maret', 'lewat']","['daftar', 'asn', 'kl', 'siap', 'pindah', 'ikn', 'nusantara', 'asn', 'mutasi', 'otorita', 'maret', 'lewat']","['daftar', 'asn', 'kl', 'siap', 'pindah', 'ikn', 'nusantara', 'asn', 'mutasi', 'otorita', 'maret', 'lewat']"
Inilah penampakan Jalan Kerja IKN bersebelahan dengan Jalur Hauling Kayu Eucalyptus di KIPP 1B. #ibukotanusantara #infrastrukturikn #iknnusantara https://t.co/I6EyWQc3o8,RobieMrg,Inilah penampakan Jalan Kerja IKN bersebelahan dengan Jalur Hauling Kayu Eucalyptus di KIPP 1B    ,inilah penampakan jalan kerja ikn bersebelahan dengan jalur hauling kayu eucalyptus di kipp b,"['inilah', 'penampakan', 'jalan', 'kerja', 'ikn', 'bersebelahan', 'dengan', 'jalur', 'hauling', 'kayu', 'eucalyptus', 'di', 'kipp', 'b']","['inilah', 'penampakan', 'jalan', 'kerja', 'ikn', 'bersebelahan', 'jalur', 'hauling', 'kayu', 'eucalyptus', 'kipp', 'b']","['ini', 'tampak', 'jalan', 'kerja', 'ikn', 'bahan', 'jalur', 'hauling', 'kayu', 'eucalyptus', 'kipp', 'b']"
Update tgl 28/09/2023 Ini adalah penampakan Jalan Sumbu Kebangsaan Sisi Barat dan Kemenko 4 pada waktu 5 bulan yang lalu. #ibukotanusantara #infrastrukturikn #ikn https://t.co/G1jUbGFUkm,RobieMrg,Update tgl 28092023 Ini adalah penampakan Jalan Sumbu Kebangsaan Sisi Barat dan Kemenko 4 pada waktu 5 bulan yang lalu    ,update tgl  ini adalah penampakan jalan sumbu kebangsaan sisi barat dan kemenko  pada waktu  bulan yang lalu,"['update', 'tgl', 'ini', 'adalah', 'penampakan', 'jalan', 'sumbu', 'kebangsaan', 'sisi', 'barat', 'dan', 'kemenko', 'pada', 'waktu', 'bulan', 'yang', 'lalu']","['update', 'tgl', 'penampakan', 'jalan', 'sumbu', 'kebangsaan', 'sisi', 'barat', 'kemenko', 'waktu', 'bulan', 'lalu']","['update', 'tgl', 'tampak', 'jalan', 'sumbu', 'bangsa', 'sisi', 'barat', 'kemenko', 'waktu', 'bulan', 'lalu']"
Anggaran Otorita IKN Nusantara Terdampak Kebijakan Blokir Kemenkeu sebesar Rp 21 7 T #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #OIKN #OtoritaIKN https://t.co/hu97OmCIha lewat @tribunkaltim,tribunkaltim,Anggaran Otorita IKN Nusantara Terdampak Kebijakan Blokir Kemenkeu sebesar Rp 21 7 T          lewat ,anggaran otorita ikn nusantara terdampak kebijakan blokir kemenkeu sebesar rp   t          lewat,"['anggaran', 'otorita', 'ikn', 'nusantara', 'terdampak', 'kebijakan', 'blokir', 'kemenkeu', 'sebesar', 'rp', 't', 'lewat']","['anggaran', 'otorita', 'ikn', 'nusantara', 'terdampak', 'kebijakan', 'blokir', 'kemenkeu', 'sebesar', 'rp', 't', 'lewat']","['anggar', 'otorita', 'ikn', 'nusantara', 'dampak', 'bijak', 'blokir', 'kemenkeu', 'besar', 'rp', 't', 'lewat']"
Bahas kisah horor di podcast lentera maghribnya bang James ngeri banget ya tumbal proyek ambisius raja akhir masa jabatan #ikn #ibukotanusantara #tumbalproyek #komikakalsehat #fyp #fypシ https://t.co/dix8lohdda,Koakset,Bahas kisah horor di podcast lentera maghribnya bang James ngeri banget ya tumbal proyek ambisius raja akhir masa jabatan       ,bahas kisah horor di podcast lentera maghribnya bang james ngeri banget ya tumbal proyek ambisius raja akhir masa jabatan,"['bahas', 'kisah', 'horor', 'di', 'podcast', 'lentera', 'maghribnya', 'bang', 'james', 'ngeri', 'banget', 'ya', 'tumbal', 'proyek', 'ambisius', 'raja', 'akhir', 'masa', 'jabatan']","['bahas', 'kisah', 'horor', 'podcast', 'lentera', 'maghribnya', 'bang', 'james', 'ngeri', 'banget', 'tumbal', 'proyek', 'ambisius', 'raja', 'akhir', 'masa', 'jabatan']","['bahas', 'kisah', 'horor', 'podcast', 'lentera', 'maghribnya', 'bang', 'james', 'ngeri', 'banget', 'tumbal', 'proyek', 'ambisius', 'raja', 'akhir', 'masa', 'jabat']"
Inilah Jalan Akses Bandara VVIP IKN. #ibukotanusantara #infrastrukturikn #bandaravvipikn https://t.co/AonozKq6R3,RobieMrg,Inilah Jalan Akses Bandara VVIP IKN    ,inilah jalan akses bandara vvip ikn,"['inilah', 'jalan', 'akses', 'bandara', 'vvip', 'ikn']","['inilah', 'jalan', 'akses', 'bandara', 'vvip', 'ikn']","['ini', 'jalan', 'akses', 'bandara', 'vvip', 'ikn']"
Apakah ketika membuat UUIKN DPR tdk memikirkan juga bhw mereka bisa terkena dampaknya? Stlh ini siapa lagi yg tidak mau pindah ke IKN? Apakah ASN punya opsi untuk menolak? Yaa kalau masih banyak yg setengah hati buat apa buru2 pindah atuh..#ikn #dpr #asn #ibukotanusantara,ymuntaz,Apakah ketika membuat UUIKN DPR tdk memikirkan juga bhw mereka bisa terkena dampaknya Stlh ini siapa lagi yg tidak mau pindah ke IKN Apakah ASN punya opsi untuk menolak Yaa kalau masih banyak yg setengah hati buat apa buru2 pindah atuh   ,apakah ketika membuat uuikn dpr tdk memikirkan juga bhw mereka bisa terkena dampaknya stlh ini siapa lagi yg tidak mau pindah ke ikn apakah asn punya opsi untuk menolak yaa kalau masih banyak yg setengah hati buat apa buru pindah atuh,"['apakah', 'ketika', 'membuat', 'uuikn', 'dpr', 'tdk', 'memikirkan', 'juga', 'bhw', 'mereka', 'bisa', 'terkena', 'dampaknya', 'stlh', 'ini', 'siapa', 'lagi', 'yg', 'tidak', 'mau', 'pindah', 'ke', 'ikn', 'apakah', 'asn', 'punya', 'opsi', 'untuk', 'menolak', 'yaa', 'kalau', 'masih', 'banyak', 'yg', 'setengah', 'hati', 'buat', 'apa', 'buru', 'pindah', 'atuh']","['membuat', 'uuikn', 'dpr', 'tdk', 'memikirkan', 'bhw', 'terkena', 'dampaknya', 'stlh', 'siapa', 'yg', 'mau', 'pindah', 'ikn', 'asn', 'punya', 'opsi', 'menolak', 'yaa', 'kalau', 'banyak', 'yg', 'setengah', 'hati', 'buat', 'apa', 'buru', 'pindah', 'atuh']","['buat', 'uuikn', 'dpr', 'tdk', 'pikir', 'bhw', 'kena', 'dampak', 'stlh', 'siapa', 'yg', 'mau', 'pindah', 'ikn', 'asn', 'punya', 'opsi', 'tolak', 'yaa', 'kalau', 'banyak', 'yg', 'tengah', 'hati', 'buat', 'apa', 'buru', 'pindah', 'atuh']"
Kunjungan kerja Menteri Pertahanan Bpk Prabowo Subianto di IKN. #ibukotanusantara #infrastrukturikn #PrabowoSubianto https://t.co/WIxdvwq0Ml,RobieMrg,Kunjungan kerja Menteri Pertahanan Bpk Prabowo Subianto di IKN    ,kunjungan kerja menteri pertahanan bpk prabowo subianto di ikn,"['kunjungan', 'kerja', 'menteri', 'pertahanan', 'bpk', 'prabowo', 'subianto', 'di', 'ikn']","['kunjungan', 'kerja', 'menteri', 'pertahanan', 'bpk', 'prabowo', 'subianto', 'ikn']","['kunjung', 'kerja', 'menteri', 'tahan', 'bpk', 'prabowo', 'subianto', 'ikn']"
Prabowo Subianto kunjungi Ibukota Nusantara (IKN) dalam agenda kerjanya sebagai Menteri Pertahanan Republik Indonesia Prabowo mengunjungi sejumlah lokasi Dikawasan IKN termasuk melihat langsung progres pembangunan Istana Negara. #ikn #ibukotanusantara #PrabowoGibran https://t.co/dD059XKI8Y,WaktunyaIDMaju,Prabowo Subianto kunjungi Ibukota Nusantara IKN dalam agenda kerjanya sebagai Menteri Pertahanan Republik Indonesia Prabowo mengunjungi sejumlah lokasi Dikawasan IKN termasuk melihat langsung progres pembangunan Istana Negara    ,prabowo subianto kunjungi ibukota nusantara ikn dalam agenda kerjanya sebagai menteri pertahanan republik indonesia prabowo mengunjungi sejumlah lokasi dikawasan ikn termasuk melihat langsung progres pembangunan istana negara,"['prabowo', 'subianto', 'kunjungi', 'ibukota', 'nusantara', 'ikn', 'dalam', 'agenda', 'kerjanya', 'sebagai', 'menteri', 'pertahanan', 'republik', 'indonesia', 'prabowo', 'mengunjungi', 'sejumlah', 'lokasi', 'dikawasan', 'ikn', 'termasuk', 'melihat', 'langsung', 'progres', 'pembangunan', 'istana', 'negara']","['prabowo', 'subianto', 'kunjungi', 'ibukota', 'nusantara', 'ikn', 'agenda', 'kerjanya', 'menteri', 'pertahanan', 'republik', 'indonesia', 'prabowo', 'mengunjungi', 'sejumlah', 'lokasi', 'dikawasan', 'ikn', 'termasuk', 'melihat', 'langsung', 'progres', 'pembangunan', 'istana', 'negara']","['prabowo', 'subianto', 'kunjung', 'ibukota', 'nusantara', 'ikn', 'agenda', 'kerja', 'menteri', 'tahan', 'republik', 'indonesia', 'prabowo', 'unjung', 'jumlah', 'lokasi', 'kawasan', 'ikn', 'masuk', 'lihat', 'langsung', 'progres', 'bangun', 'istana', 'negara']"
Update terbaru salah satu Rumah Tapak Jabatan Menteri di IKN sudah semakin rapi dan indah. #ibukotanusantara #infrastrukturikn https://t.co/oGYTFQsodd,Zero8ok,Update terbaru salah satu Rumah Tapak Jabatan Menteri di IKN sudah semakin rapi dan indah   ,update terbaru salah satu rumah tapak jabatan menteri di ikn sudah semakin rapi dan indah,"['update', 'terbaru', 'salah', 'satu', 'rumah', 'tapak', 'jabatan', 'menteri', 'di', 'ikn', 'sudah', 'semakin', 'rapi', 'dan', 'indah']","['update', 'terbaru', 'salah', 'satu', 'rumah', 'tapak', 'jabatan', 'menteri', 'ikn', 'semakin', 'rapi', 'indah']","['update', 'baru', 'salah', 'satu', 'rumah', 'tapak', 'jabat', 'menteri', 'ikn', 'makin', 'rapi', 'indah']"
Indahnya suasana sore dilokasi pembangunan Infrastruktur IKN (Ibu Kota Nusantara) #ibukotanusantara #infrastrukturikn https://t.co/AA6vfZoaqW,Zero8ok,Indahnya suasana sore dilokasi pembangunan Infrastruktur IKN Ibu Kota Nusantara   ,indahnya suasana sore dilokasi pembangunan infrastruktur ikn ibu kota nusantara,"['indahnya', 'suasana', 'sore', 'dilokasi', 'pembangunan', 'infrastruktur', 'ikn', 'ibu', 'kota', 'nusantara']","['indahnya', 'suasana', 'sore', 'dilokasi', 'pembangunan', 'infrastruktur', 'ikn', 'ibu', 'kota', 'nusantara']","['indah', 'suasana', 'sore', 'lokasi', 'bangun', 'infrastruktur', 'ikn', 'ibu', 'kota', 'nusantara']"
Semakin masif pembangunan Hunian ASN HANKAM di Ibu Kota Nusantara. #ibukotanusantara #infrastrukturikn #hankam https://t.co/rKy9XHYjye,Zero8ok,Semakin masif pembangunan Hunian ASN HANKAM di Ibu Kota Nusantara    ,semakin masif pembangunan hunian asn hankam di ibu kota nusantara,"['semakin', 'masif', 'pembangunan', 'hunian', 'asn', 'hankam', 'di', 'ibu', 'kota', 'nusantara']","['semakin', 'masif', 'pembangunan', 'hunian', 'asn', 'hankam', 'ibu', 'kota', 'nusantara']","['makin', 'masif', 'bangun', 'huni', 'asn', 'hankam', 'ibu', 'kota', 'nusantara']"
Pembangunan berkelanjutan Kota Hutan pertama di Dunia IKN akan menjadi kebanggaan bagi Indonesia nanti nya. #ibukotanusantara #infrastrukturikn https://t.co/6aDY2dwkKG,Zero8ok,Pembangunan berkelanjutan Kota Hutan pertama di Dunia IKN akan menjadi kebanggaan bagi Indonesia nanti nya   ,pembangunan berkelanjutan kota hutan pertama di dunia ikn akan menjadi kebanggaan bagi indonesia nanti nya,"['pembangunan', 'berkelanjutan', 'kota', 'hutan', 'pertama', 'di', 'dunia', 'ikn', 'akan', 'menjadi', 'kebanggaan', 'bagi', 'indonesia', 'nanti', 'nya']","['pembangunan', 'berkelanjutan', 'kota', 'hutan', 'pertama', 'dunia', 'ikn', 'menjadi', 'kebanggaan', 'indonesia', 'nya']","['bangun', 'lanjut', 'kota', 'hutan', 'pertama', 'dunia', 'ikn', 'jadi', 'bangga', 'indonesia', 'nya']"
Hunian Rusun BIN (Badan Intelijen Negara) #ibukotanusantara https://t.co/bm0wzLzAkg,Zero8ok,Hunian Rusun BIN Badan Intelijen Negara  ,hunian rusun bin badan intelijen negara,"['hunian', 'rusun', 'bin', 'badan', 'intelijen', 'negara']","['hunian', 'rusun', 'bin', 'badan', 'intelijen', 'negara']","['huni', 'rusun', 'bin', 'badan', 'intelijen', 'negara']"
Inilah kawasan Rusun POLRI &amp; BIN (Badan Intelijen Negara) terlihat sejuk dan indah terletak di IKN kota Smart Forest City pertama di Asia. #ibukotanusantara https://t.co/i4B5dipeRL,Zero8ok,Inilah kawasan Rusun POLRI amp BIN Badan Intelijen Negara terlihat sejuk dan indah terletak di IKN kota Smart Forest City pertama di Asia  ,inilah kawasan rusun polri amp bin badan intelijen negara terlihat sejuk dan indah terletak di ikn kota smart forest city pertama di asia,"['inilah', 'kawasan', 'rusun', 'polri', 'amp', 'bin', 'badan', 'intelijen', 'negara', 'terlihat', 'sejuk', 'dan', 'indah', 'terletak', 'di', 'ikn', 'kota', 'smart', 'forest', 'city', 'pertama', 'di', 'asia']","['inilah', 'kawasan', 'rusun', 'polri', 'amp', 'bin', 'badan', 'intelijen', 'negara', 'terlihat', 'sejuk', 'indah', 'terletak', 'ikn', 'kota', 'smart', 'forest', 'city', 'pertama', 'asia']","['ini', 'kawasan', 'rusun', 'polri', 'amp', 'bin', 'badan', 'intelijen', 'negara', 'lihat', 'sejuk', 'indah', 'letak', 'ikn', 'kota', 'smart', 'forest', 'city', 'pertama', 'asia']"
Pembangunan berkelanjutan Kota Hutan pertama di Dunia IKN akan menjadi kebanggaan bagi Indonesia nanti nya. #ibukotanusantara https://t.co/5uMp33c6wC,Zero8ok,Pembangunan berkelanjutan Kota Hutan pertama di Dunia IKN akan menjadi kebanggaan bagi Indonesia nanti nya  ,pembangunan berkelanjutan kota hutan pertama di dunia ikn akan menjadi kebanggaan bagi indonesia nanti nya,"['pembangunan', 'berkelanjutan', 'kota', 'hutan', 'pertama', 'di', 'dunia', 'ikn', 'akan', 'menjadi', 'kebanggaan', 'bagi', 'indonesia', 'nanti', 'nya']","['pembangunan', 'berkelanjutan', 'kota', 'hutan', 'pertama', 'dunia', 'ikn', 'menjadi', 'kebanggaan', 'indonesia', 'nya']","['bangun', 'lanjut', 'kota', 'hutan', 'pertama', 'dunia', 'ikn', 'jadi', 'bangga', 'indonesia', 'nya']"
Terus bergerak pembangunan Infrastruktur Ibu Kota Nusantara menuju 148 Upacara Kemerdekaan di IKN. #ibukotanusantara https://t.co/5CI38IhEnI,Zero8ok,Terus bergerak pembangunan Infrastruktur Ibu Kota Nusantara menuju 148 Upacara Kemerdekaan di IKN  ,terus bergerak pembangunan infrastruktur ibu kota nusantara menuju  upacara kemerdekaan di ikn,"['terus', 'bergerak', 'pembangunan', 'infrastruktur', 'ibu', 'kota', 'nusantara', 'menuju', 'upacara', 'kemerdekaan', 'di', 'ikn']","['terus', 'bergerak', 'pembangunan', 'infrastruktur', 'ibu', 'kota', 'nusantara', 'menuju', 'upacara', 'kemerdekaan', 'ikn']","['terus', 'gerak', 'bangun', 'infrastruktur', 'ibu', 'kota', 'nusantara', 'tuju', 'upacara', 'merdeka', 'ikn']"
Inilah pembangunan Kemenko 4 yag semakin masif #ibukotanusantara https://t.co/k8F56PIyFS,Zero8ok,Inilah pembangunan Kemenko 4 yag semakin masif  ,inilah pembangunan kemenko  yag semakin masif,"['inilah', 'pembangunan', 'kemenko', 'yag', 'semakin', 'masif']","['inilah', 'pembangunan', 'kemenko', 'yag', 'semakin', 'masif']","['ini', 'bangun', 'kemenko', 'yag', 'makin', 'masif']"
