"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1594897604625993728","Tue Nov 22 03:36:35 +0000 2022","0","Termasuk Lembaga yang Lebih Dulu Pindah ke IKN Nusantara Bank Indonesia Mulai Persiapkan Tahun 2023 #BankIndonesia #GubernurBI #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur https://t.co/Ujug3HosXi lewat @tribunkaltim","1594897604625993728","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1594897604625993728","103551225","tribunkaltim"
"1594545690297835521","Mon Nov 21 04:18:12 +0000 2022","0","Rencana Pembangunan Jalan Tol IKN Nusantara yang Masuk KPBU 2022 Ada yang Lintasi Teluk Balikpapan #JalantolIKN #IKN #IKNNusantara #IbuKotaNegara #PenajamPaserUtara #PPU #Kaltim #KalimantanTimur #IbuKotaNusantara https://t.co/5u8o6uvehw lewat @tribunkaltim","1594545690297835521","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1594545690297835521","103551225","tribunkaltim"
"1594498075610861568","Mon Nov 21 01:09:00 +0000 2022","0","Strategi Mitigasi Bencana di IKN Nusantara dari Kementerian PUPR Ada 3 Aspek yang Jadi Perhatian #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur https://t.co/WPkXqvgQ8M lewat @tribunkaltim","1594498075610861568","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1594498075610861568","103551225","tribunkaltim"
"1594222344108924929","Sun Nov 20 06:53:20 +0000 2022","0","Strategi Mitigasi Bencana di IKN Nusantara dari Kementerian PUPR Ada 3 Aspek yang Jadi Perhatian #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur https://t.co/WPkXquZN6M lewat @tribunkaltim","1594222344108924929","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1594222344108924929","103551225","tribunkaltim"
"1594150787084599298","Sun Nov 20 02:09:00 +0000 2022","0","Dibandingkan IKN Investasi Transisi Energi Lebih Menarik Ekonom Singgung Faktor Resesi Global #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #resesi #investasi https://t.co/qNOCm7b4Oc lewat @tribunkaltim","1594150787084599298","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1594150787084599298","103551225","tribunkaltim"
"1593871429950660609","Sat Nov 19 07:38:56 +0000 2022","0","Dibandingkan IKN Investasi Transisi Energi Lebih Menarik Ekonom Singgung Faktor Resesi Global #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #resesi #investasi https://t.co/qNOCm7bCDK lewat @tribunkaltim","1593871429950660609","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1593871429950660609","103551225","tribunkaltim"
"1593092549106802688","Fri Nov 18 03:46:18 +0000 2022","0","@ruhutsitompul klo mo jujur sie bxk yg asn tni polri institusi lain bakal dipindah ke ikn yg pengen dibatalkan.tapi mreka tidak pada posisi untuk menolak. mau tidak mau wajib melaksanakan keputusan presiden.tidak taat pecat. #prahulayarnusantara @PolhukamRI @kemendagri @DPR_RI #ibukotanusantara","1593450497922732034","","ruhutsitompul","in","","0","0","0","https://twitter.com/ChabyZaina/status/1593450497922732034","1500513379265368066","ChabyZaina"
"1593189201050099715","Thu Nov 17 10:28:00 +0000 2022","0","Indonesia secara resmi menyatakan kesiapan untuk menjadi tuan rumah Olimpiade 2036. #bolaskorcom #indonesia #IbuKotaNusantara #Olympic https://t.co/O5YTAh0iVi","1593189201050099715","","","in","Indonesia","0","0","0","https://twitter.com/bolaskorcom/status/1593189201050099715","940477788959555584","bolaskorcom"
"1593155659985719296","Thu Nov 17 08:14:43 +0000 2022","0","Pemerintah menyebut peraturan pemerintah (PP) mengenai kemudahan berusaha di Ibu Kota Nusantara (IKN) akan segera rampung dalam waktu dekat. #menteriinvestasibahlil #ibukotanusantara #IKN #insentifpajak #PP #pajak https://t.co/MB43dr9i0Q","1593155659985719296","","","in","Jakarta, Indonesia","0","0","0","https://twitter.com/DDTCNews/status/1593155659985719296","743982727095947265","DDTCNews"
"1593152757166637058","Thu Nov 17 08:03:11 +0000 2022","0","Presiden Joko Widodo (Jokowi) menyampaikan kesiapan Indonesia menjadi tuan rumah Olimpiade 2036. Jokowi menyiapkan Ibu Kota Nusantara (IKN) sebagai tempat pesta olahraga terbesar di dunia itu. #bolaskorcom #olympic #olimpiade #jokowi #jokowidodo #ikn #ibukotanusantara https://t.co/JnHh8AbB7e","1593152757166637058","https://pbs.twimg.com/ext_tw_video_thumb/1593152658294001664/pu/img/uQ2CFCc-nB7brXje.jpg","","in","Indonesia","0","0","0","https://twitter.com/bolaskorcom/status/1593152757166637058","940477788959555584","bolaskorcom"
"1593117983622463489","Thu Nov 17 05:45:00 +0000 2022","11","Jokowi Nyatakan RI Siap Jadi Tuan Rumah Olimpiade 2036 di IKN #koranjakarta #jokowidodo #KTTG20 #G20indonesia #G20 #sports #olimpiade #ikn #ibukotanusantara #kalimantan #perdamaian #video #infoterkini #indonesia #news #update https://t.co/UhElQ0ZZUA https://t.co/IPoPO9qQy0","1593117983622463489","https://pbs.twimg.com/ext_tw_video_thumb/1593117849416978438/pu/img/QDuxWROth7maeLQe.jpg","","in","The Belleza Permata Hijau","0","0","0","https://twitter.com/koranjakarta_id/status/1593117983622463489","1382213818370039808","koranjakarta_id"
"1593080705982279681","Thu Nov 17 03:16:52 +0000 2022","35","1. Presiden @jokowi dalam keterangannya di Hotel Apurva Kempinski Nusa Dua Bali (16/11) menyampaikan bahwa Indonesia siap menjadi tuan rumah penyelenggaraan pesta olahraga terakbar di dunia Olimpiade pada tahun 2036 mendatang. Foto: BPMI Setpres #IbuKotaNusantara https://t.co/XYlNdEmGqy","1593080705982279681","https://pbs.twimg.com/media/FhvCdXBaYAAfWyc.jpg","","in","Jakarta Pusat, DKI Jakarta","3","4","3","https://twitter.com/KemensetnegRI/status/1593080705982279681","3522129133","KemensetnegRI"
"1592840337663623168","Wed Nov 16 11:21:44 +0000 2022","1"," saya menyampaikan kesediaan dan kesiapan Indonesia sebagai tuan rumah Olympics 2036 di Ibu Kota Nusantara kata Jokowi. Selengkapnya https://t.co/5ghptcWw39 #GTVNews #Jokowi #JokoWidodo #PresidenJokowi #IKN #IbuKotaNusantara #Bali #Olimpiade2036 #Olympics2036 #G20 https://t.co/TaUNqOlkNg","1592840337663623168","https://pbs.twimg.com/media/Fhrn1sFagAEWYs5.jpg","","in","Jakarta, Indonesia","0","0","0","https://twitter.com/GTVID_News/status/1592840337663623168","543264218","GTVID_News"
"1592806932326232065","Wed Nov 16 09:09:00 +0000 2022","0","Ditarget Selesai Januari 2023 Pembangunan Rusun Pekerja di IKN terus Dipantau Terapkan Prinsip ESG #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur https://t.co/7Kef0QZ9qW lewat @tribunkaltim","1592806932326232065","","","in","Balikpapan, Indonesia","0","0","0","https://twitter.com/tribunkaltim/status/1592806932326232065","103551225","tribunkaltim"
