created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon May 15 00:39:00 +0000 2023;1657908402381803520;"ASN Pindah ke IKN Nusantara Mulai 2024, Satu ASN bisa Bawa Berapa Anggota Keluarga? Jawaban Otorita  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur  https://t.co/8uyw6RcuJq lewat @tribunkaltim";0;0;0;0;in;103551225;1657908402381803520;tribunkaltim;https://twitter.com/tribunkaltim/status/1657908402381803520
Mon May 15 00:09:09 +0000 2023;1657900891851161602;"@Anggita_lung @Pak_JK punya pula proyek di  #IbuKotaNusantara 😃😃😃 https://t.co/NuF2mHy6st";0;0;0;0;in;2449850334;1657897979897085953;rmiryanti;https://twitter.com/rmiryanti/status/1657900891851161602
Sun May 14 08:14:48 +0000 2023;1657660721415745538;"ASN Pindah ke IKN Nusantara Mulai 2024, Satu ASN bisa Bawa Berapa Anggota Keluarga? Jawaban Otorita  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur  https://t.co/8uyw6RcuJq lewat @tribunkaltim";0;0;0;0;in;103551225;1657660721415745538;tribunkaltim;https://twitter.com/tribunkaltim/status/1657660721415745538
Thu May 11 15:39:00 +0000 2023;1656685343309963265;"Janji Otorita IKN Nusantara: Mei, Ada Investasi Konkret, Bukan hanya Tanda Tangan Nota Kesepahaman  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #OIKN  https://t.co/9tETrAsOok lewat @tribunkaltim";0;0;0;0;in;103551225;1656685343309963265;tribunkaltim;https://twitter.com/tribunkaltim/status/1656685343309963265
Thu May 11 08:11:31 +0000 2023;1656572731176153088;"Janji Otorita IKN Nusantara: Mei, Ada Investasi Konkret, Bukan hanya Tanda Tangan Nota Kesepahaman  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #OIKN  https://t.co/9tETrAtmdS lewat @tribunkaltim";0;0;0;0;in;103551225;1656572731176153088;tribunkaltim;https://twitter.com/tribunkaltim/status/1656572731176153088
Tue May 09 14:39:00 +0000 2023;1655945468096946176;"Beredar Kabar Pejabat Otorita IKN Nusantara Mundur dari Jabatannya, Penjelasan Wakil Kepala OIKN  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #OIKN #OtoritaiKNNusantara  https://t.co/zhlqGos3Ls lewat @tribunkaltim";0;0;0;0;in;103551225;1655945468096946176;tribunkaltim;https://twitter.com/tribunkaltim/status/1655945468096946176
Tue May 09 12:31:51 +0000 2023;1655913472499277824;"Beredar Kabar Pejabat Otorita IKN Nusantara Mundur dari Jabatannya, Penjelasan Wakil Kepala OIKN  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #OIKN #OtoritaiKNNusantara  https://t.co/zhlqGosBB0 lewat @tribunkaltim";0;0;0;0;in;103551225;1655913472499277824;tribunkaltim;https://twitter.com/tribunkaltim/status/1655913472499277824
Mon May 08 06:13:57 +0000 2023;1655455981952970752;"Muncul Kasus Malaria, Otorita Pastikan Asalnya Bukan dari IKN Nusantara, Penjelasan Kemenkes  #malaria #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur  https://t.co/2ZCZ5zIZ4J lewat @tribunkaltim";0;0;0;0;in;103551225;1655455981952970752;tribunkaltim;https://twitter.com/tribunkaltim/status/1655455981952970752
Sun May 07 11:50:00 +0000 2023;1655178162303541248;"Ramalan pengamat, IKN bakal sepi  #IKN #IbuKotaNusantara #Kalimantan https://t.co/fX1Adz2XEV";0;0;0;1;in;231355136;1655178162303541248;SINDOnews;https://twitter.com/SINDOnews/status/1655178162303541248
Sun May 07 11:37:00 +0000 2023;1655174890574725124;"Realisasi Investasi di IKN Nusantara Terganjal Masalah Lahan, Penjelasan dan Komitmen Otorita  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #OIKN  https://t.co/tkB1Zk7xq9 lewat @tribunkaltim";0;0;0;0;in;103551225;1655174890574725124;tribunkaltim;https://twitter.com/tribunkaltim/status/1655174890574725124
Sun May 07 08:39:00 +0000 2023;1655130095344918528;"Porsi Pembiayaan IKN Nusantara dari APBN Tidak Berubah, Rincian Pendanaan Proyek Ibu Kota Negara  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur  https://t.co/eYPNjEWFa3 lewat @tribunkaltim";0;0;0;0;in;103551225;1655130095344918528;tribunkaltim;https://twitter.com/tribunkaltim/status/1655130095344918528
Sun May 07 04:07:52 +0000 2023;1655061862885781509;"Porsi Pembiayaan IKN Nusantara dari APBN Tidak Berubah, Rincian Pendanaan Proyek Ibu Kota Negara  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur  https://t.co/eYPNjEXcZB lewat @tribunkaltim";0;0;0;0;in;103551225;1655061862885781509;tribunkaltim;https://twitter.com/tribunkaltim/status/1655061862885781509
Sat May 06 23:39:00 +0000 2023;1654994199664799744;"Realisasi Investasi di IKN Nusantara Terganjal Masalah Lahan, Penjelasan dan Komitmen Otorita  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi  https://t.co/tkB1Zk7xq9 lewat @tribunkaltim";0;0;0;0;in;103551225;1654994199664799744;tribunkaltim;https://twitter.com/tribunkaltim/status/1654994199664799744
Sat May 06 11:59:47 +0000 2023;1654818235634847745;"Realisasi Investasi di IKN Nusantara Terganjal Masalah Lahan, Penjelasan dan Komitmen Otorita   #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #OIKN  https://t.co/tkB1Zk7xq9 lewat @tribunkaltim";0;0;0;0;in;103551225;1654818235634847745;tribunkaltim;https://twitter.com/tribunkaltim/status/1654818235634847745
Sat May 06 10:12:35 +0000 2023;1654791260266455046;"Realisasi Investasi di IKN Nusantara Terganjal Masalah Lahan, Penjelasan dan Komitmen Otorita  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi  https://t.co/tkB1Zk7xq9 lewat @tribunkaltim";0;0;0;0;in;103551225;1654791260266455046;tribunkaltim;https://twitter.com/tribunkaltim/status/1654791260266455046
Fri May 05 23:39:00 +0000 2023;1654631811987767297;"Belum Ada Realisasi Investasi, Potensi IKN Nusantara Mangkrak, Dana APBN Juga Diperlukan Sektor Lain  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #APBN #investasi  https://t.co/SrQLZdWmKl lewat @tribunkaltim";0;0;0;0;in;103551225;1654631811987767297;tribunkaltim;https://twitter.com/tribunkaltim/status/1654631811987767297
Fri May 05 04:42:06 +0000 2023;1654345702997381122;"Belum Ada Realisasi Investasi, Potensi IKN Nusantara Mangkrak, Dana APBN Juga Diperlukan Sektor Lain  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #APBN #investasi  https://t.co/SrQLZdWUzT lewat @tribunkaltim";0;0;0;0;in;103551225;1654345702997381122;tribunkaltim;https://twitter.com/tribunkaltim/status/1654345702997381122
Thu May 04 08:39:00 +0000 2023;1654042931723120640;"Belum Ada Investasi di IKN Nusantara yang Terealisasi, Menteri PUPR: Pembangunan Masih dari APBN  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #APBN  https://t.co/J3PptHSlZA lewat @tribunkaltim";0;0;0;0;in;103551225;1654042931723120640;tribunkaltim;https://twitter.com/tribunkaltim/status/1654042931723120640
Thu May 04 03:41:19 +0000 2023;1653968018215677953;"Belum Ada Investasi di IKN Nusantara yang Terealisasi, Menteri PUPR: Pembangunan Masih dari APBN  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #APBN  https://t.co/J3PptHSlZA lewat @tribunkaltim";0;0;0;1;in;103551225;1653968018215677953;tribunkaltim;https://twitter.com/tribunkaltim/status/1653968018215677953
Wed May 03 06:15:00 +0000 2023;1653644305062395904;"Ternyata Ini Penyebabnya! https://t.co/gBBjnq6TZp  #LengkapCepatBeritanya #BeritaTerkini #BeritaEconomy #IbuKotaNusantara";0;0;0;0;in;47274731;1653644305062395904;okezonenews;https://twitter.com/okezonenews/status/1653644305062395904
Mon May 01 13:39:00 +0000 2023;1653031265694789633;"Termasuk IKN Nusantara, Daftar Mega Proyek Presiden Jokowi dan Belum Selesai, Usulan Ekonom CORE  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur  https://t.co/85i1nB8aLn lewat @tribunkaltim";0;0;0;0;in;103551225;1653031265694789633;tribunkaltim;https://twitter.com/tribunkaltim/status/1653031265694789633
Mon May 01 11:19:15 +0000 2023;1652996097437220864;"Delegasi kongres AS apresiasi pembangunan kawasan Ibukota Nusantara di Kaltim.  https://t.co/ojiQijP4YW  Foto: Gatra/Ucha Julistian  #Sustainable #Sustainability #Berkelanjutan #Keberlanjutan #CSR #MajalahCSRid #Indonesia #AmerikaSerikat #Delegasi #IbuKotaNusantara #Kalimantan";0;0;0;0;in;828134197067862016;1652996097437220864;majalahcsrid;https://twitter.com/majalahcsrid/status/1652996097437220864
Mon May 01 07:56:26 +0000 2023;1652945058143043584;"Termasuk IKN Nusantara, Daftar Mega Proyek Presiden Jokowi dan Belum Selesai, Usulan Ekonom CORE  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur  https://t.co/85i1nB8aLn lewat @tribunkaltim";0;0;0;0;in;103551225;1652945058143043584;tribunkaltim;https://twitter.com/tribunkaltim/status/1652945058143043584
Fri Apr 28 23:37:00 +0000 2023;1652094593658126338;"40 Maskapai Internasional ke IKN Nusantara, Peluang Tambah Penerbangan Luar Negeri dari Balikpapan?  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #BandaraSAMSSepinggan #Balikpapan  https://t.co/swhIFW0iKO lewat @tribunkaltim";0;0;0;0;in;103551225;1652094593658126338;tribunkaltim;https://twitter.com/tribunkaltim/status/1652094593658126338
Fri Apr 28 08:37:04 +0000 2023;1651868119529590784;"40 Maskapai Internasional ke IKN Nusantara, Peluang Tambah Penerbangan Luar Negeri dari Balikpapan?  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #BandaraSAMSSepinggan #Balikpapan  https://t.co/swhIFW0QAm lewat @tribunkaltim";0;0;0;0;in;103551225;1651868119529590784;tribunkaltim;https://twitter.com/tribunkaltim/status/1651868119529590784
Fri Apr 28 00:31:00 +0000 2023;1651745795434061827;"Cara Vote Logo IKN Nusantara, Berhadiah 10 Motor Listrik Bertanda Tangan Presiden Jokowi, Cek Link  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #logoikn  https://t.co/4A0RiyMKFV lewat @tribunkaltim";0;0;0;0;in;103551225;1651745795434061827;tribunkaltim;https://twitter.com/tribunkaltim/status/1651745795434061827
Thu Apr 27 08:38:17 +0000 2023;1651506039106461696;"Cara Vote Logo IKN Nusantara, Berhadiah 10 Motor Listrik Bertanda Tangan Presiden Jokowi, Cek Link  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #logoikn  https://t.co/4A0RiyNivt lewat @tribunkaltim";0;0;0;0;in;103551225;1651506039106461696;tribunkaltim;https://twitter.com/tribunkaltim/status/1651506039106461696
Thu Apr 27 06:28:58 +0000 2023;1651473494868365312;"IKN Terapkan Teknologi Lampu Cerdas  https://t.co/5QQlhyC95n  #IKN #Teknologi #smartlighting #lampu #ibukotanusantara #tekno";0;0;0;1;in;1465529152136568833;1651473494868365312;officialntv_;https://twitter.com/officialntv_/status/1651473494868365312
Thu Apr 27 00:35:00 +0000 2023;1651384414226759686;"Terkait IKN Nusantara, Kadin sebut Insentif Bagus tapi Pasar hingga Kebijakan DHE Jadi Sorotan  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur  https://t.co/HupmUizRaE lewat @tribunkaltim";0;0;0;0;in;103551225;1651384414226759686;tribunkaltim;https://twitter.com/tribunkaltim/status/1651384414226759686
Wed Apr 26 10:53:39 +0000 2023;1651177717772189696;"Terkait IKN Nusantara, Kadin sebut Insentif Bagus tapi Pasar hingga Kebijakan DHE Jadi Sorotan  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur  https://t.co/HupmUizRaE lewat @tribunkaltim";0;0;0;0;in;103551225;1651177717772189696;tribunkaltim;https://twitter.com/tribunkaltim/status/1651177717772189696
Sat Apr 22 00:39:00 +0000 2023;1649573481451855872;"Pekerja IKN Nusantara Diprediksi Meningkat saat Arus Balik Lebaran, DLU Siapkan Armada Tambahan  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #arusbalik #Lebaran #IdulFitri  https://t.co/ao1czyArpY lewat @tribunkaltim";0;0;0;0;in;103551225;1649573481451855872;tribunkaltim;https://twitter.com/tribunkaltim/status/1649573481451855872
Fri Apr 21 10:58:44 +0000 2023;1649367055479738369;"Pekerja IKN Nusantara Diprediksi Meningkat saat Arus Balik Lebaran, DLU Siapkan Armada Tambahan   #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #arusbalik #Lebaran #IdulFitri  https://t.co/ao1czyAZfw lewat @tribunkaltim";0;0;0;0;in;103551225;1649367055479738369;tribunkaltim;https://twitter.com/tribunkaltim/status/1649367055479738369
Thu Apr 20 23:39:00 +0000 2023;1649195993957814272;"Sebut IKN Nusantara Proyek Ambisius, PM Ceko Menantikan Kelanjutannya dan Tetap Boyong Pengusaha  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Ceko  https://t.co/2GasDdBSFa lewat @tribunkaltim";0;0;0;0;in;103551225;1649195993957814272;tribunkaltim;https://twitter.com/tribunkaltim/status/1649195993957814272
Thu Apr 20 09:21:52 +0000 2023;1648980290721951749;"Sebut IKN Nusantara Proyek Ambisius, PM Ceko Menantikan Kelanjutannya dan Tetap Boyong Pengusaha  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Ceko  https://t.co/2GasDdBSFa lewat @tribunkaltim";0;0;0;0;in;103551225;1648980290721951749;tribunkaltim;https://twitter.com/tribunkaltim/status/1648980290721951749
Sat Apr 15 21:27:39 +0000 2023;1647351002583138305;"Lah kok canva? 😂😂  #ikn #nusantara #nkri #ibukotanusantara https://t.co/r7zG2kpThH";0;0;0;0;in;230971827;1647351002583138305;riiadyputra;https://twitter.com/riiadyputra/status/1647351002583138305
Wed Apr 12 03:09:24 +0000 2023;1645987453671739392;"IKN Nusantara Hajat Bersama Masyarakat Indonesia #ikn #iknnusantara #ekonomiindonesia #ibukotabaru #ibukotanegara #ibukotanusantara #iknindonesiasentris https://t.co/Qwc1xsq4OD";0;0;0;19;in;1516737144110600193;1645987453671739392;TinaOctavia14;https://twitter.com/TinaOctavia14/status/1645987453671739392
Wed Apr 12 03:04:42 +0000 2023;1645986268659204098;"IKN mendongkrak presentasi ekonomi Indonesia #ikn #iknnusantara #ekonomiindonesia #ibukotabaru #ibukotanegara #ibukotanusantara #iknindonesiasentris https://t.co/j1QY4HALdo";0;0;0;2;in;1516737144110600193;1645986268659204098;TinaOctavia14;https://twitter.com/TinaOctavia14/status/1645986268659204098
Wed Apr 12 03:04:05 +0000 2023;1645986117060296706;"IKN pusat gravitasi ekonomi baru #ikn #iknnusantara #ekonomiindonesia #ibukotabaru #ibukotanegara #ibukotanusantara #iknindonesiasentris https://t.co/dEhZH61OMh";0;0;0;19;in;1516737144110600193;1645986117060296706;TinaOctavia14;https://twitter.com/TinaOctavia14/status/1645986117060296706
Tue Apr 11 05:52:36 +0000 2023;1645666135042588672;"Pemerintah Ajak Tiongkok Bangun IKN Hingga Berbagai Proyek Strategis Lainnya  Berita selengkapnya dihttps://bit.ly/sfcnews  #sfconsulting #sfgroup #pajakuntukkita #ibukotanusantara #konsultan #pajak #legal #customs #transferpricing #compliance https://t.co/BikWsHMori";0;0;0;0;in;938977649182908416;1645666135042588672;consulting_sf;https://twitter.com/consulting_sf/status/1645666135042588672
Mon Apr 10 07:09:32 +0000 2023;1645323111225753606;"Pada 2024, Sejumlah 16.980 ASN, TNI, dan Polri Akan Pindah ke Ibu Kota Nusantara. Kementerian apa saja yang akan pindah pada kloter pertama?  Update selalu informasi terkini melalui media sosial kami dengan klik link di bio!🔥  #beritaterkini #asn #ibukotabaru #ibukotanusantara https://t.co/T7VVG6ydeJ";0;0;0;0;in;1627955377924100096;1645323111225753606;SuaraHariIni_;https://twitter.com/SuaraHariIni_/status/1645323111225753606
Mon Apr 10 00:39:00 +0000 2023;1645224826880024582;"Jokowi Ajak Pilih Logo IKN Nusantara, Cara Vote Online, Berhadiah Motor Listrik untuk 10 Orang  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #logoIKN #logoIKNNusantara  https://t.co/zx9oYQ1bnF lewat @tribunkaltim";0;0;0;0;in;103551225;1645224826880024582;tribunkaltim;https://twitter.com/tribunkaltim/status/1645224826880024582
Sun Apr 09 10:08:38 +0000 2023;1645005793270595584;"Jokowi Ajak Pilih Logo IKN Nusantara, Cara Vote Online, Berhadiah Motor Listrik untuk 10 Orang  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #logoIKN #logoIKNNusantara   https://t.co/zx9oYQ1Jdd lewat @tribunkaltim";0;0;0;0;in;103551225;1645005793270595584;tribunkaltim;https://twitter.com/tribunkaltim/status/1645005793270595584
Sat Apr 08 11:39:00 +0000 2023;1644666145843326976;"Link Vote Logo IKN Nusantara Berhadiah Motor Listrik, Makna dan Arti 5 Logo yang Dapat Dipilih  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #lgoikn  https://t.co/4yRMZlVr8D lewat @tribunkaltim";0;0;0;0;in;103551225;1644666145843326976;tribunkaltim;https://twitter.com/tribunkaltim/status/1644666145843326976
Sat Apr 08 07:18:12 +0000 2023;1644600516109017088;"Link Vote Logo IKN Nusantara Berhadiah Motor Listrik, Makna dan Arti 5 Logo yang Dapat Dipilih  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #lgoikn  https://t.co/4yRMZlVr8D lewat @tribunkaltim";0;0;0;0;in;103551225;1644600516109017088;tribunkaltim;https://twitter.com/tribunkaltim/status/1644600516109017088
Fri Apr 07 07:39:00 +0000 2023;1644243359811387393;"Detail Peta RDTR IKN Nusantara yang Resmi Dirilis Kementerian PUPR, Luas Lahan Istana 100 Hektare  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #RDTR #petaikn  https://t.co/LpS2O4fK4W lewat @tribunkaltim";0;0;0;0;in;103551225;1644243359811387393;tribunkaltim;https://twitter.com/tribunkaltim/status/1644243359811387393
Fri Apr 07 01:09:00 +0000 2023;1644145213869527040;"Detail Peta RDTR IKN Nusantara yang Resmi Dirilis Kementerian PUPR, Luas Lahan Istana 100 Hektare  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #RDTR #petaikn  https://t.co/LpS2O4fK4W lewat @tribunkaltim";0;0;0;0;in;103551225;1644145213869527040;tribunkaltim;https://twitter.com/tribunkaltim/status/1644145213869527040
Thu Apr 06 09:51:43 +0000 2023;1643914372270391296;"Jokowi Akan Ajak Investor Kunjungi IKN Setelah Lebaran https://t.co/zDijcr9zv9 #Jokowi #IbuKotaNusantara #InvestorIKN https://t.co/x78QWEZ3cf";0;0;0;0;in;1287584093723660291;1643914372270391296;FalkonIndo;https://twitter.com/FalkonIndo/status/1643914372270391296
Thu Apr 06 07:37:39 +0000 2023;1643880632106508289;"Ibu Kota Nusantara (IKN) sebagai bagian dari Visi Indonesia Emas 2045 diharapkan menjadi pusat perkembangan inovasi, serta pertumbuhan ekonomi baru di Indonesia.  #LogoIKN #VotingLogo #Vote #Voting #IKN #IbuKotaNusantara https://t.co/KLAw0ih5db";0;1;0;0;in;2480614310;1643880632106508289;PemKabTangerang;https://twitter.com/PemKabTangerang/status/1643880632106508289
Thu Apr 06 06:31:00 +0000 2023;1643863859306823683;"Link Vote Pilih Logo IKN Nusantara, Jokowi: Seluruh Masyarakat bisa Memilih, Hadiah Motor Listrik  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #logoiknnusantara #logoikn  https://t.co/VKv4KQVzpE lewat @tribunkaltim";0;0;0;0;in;103551225;1643863859306823683;tribunkaltim;https://twitter.com/tribunkaltim/status/1643863859306823683
Thu Apr 06 02:51:01 +0000 2023;1643808500001427456;"⚡️Woww, Desainer Grafis Malang Tembus 5 Besar Logo IKN, Wali Kota : Malang Super Kreatif! ⚡️  Ayo bantu vote karya Dimas Fakhrudin dan tim disini : https://t.co/IolFxqLJyy pada periode 4 April - 20 Mei 2023  #LogoIKN #IKN  #IbuKotaNusantara #nusantara #kotamalang #malangkreatif https://t.co/5z8VypyeGy";1;2;7;22;in;259149698;1643808500001427456;PemkotMalang;https://twitter.com/PemkotMalang/status/1643808500001427456
Wed Apr 05 23:44:08 +0000 2023;1643761468041756672;"Link Vote Pilih Logo IKN Nusantara, Jokowi: Seluruh Masyarakat bisa Memilih, Hadiah Motor Listrik  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #logoiknnusantara #logoikn  https://t.co/VKv4KQW7fc lewat @tribunkaltim";0;0;0;0;in;103551225;1643761468041756672;tribunkaltim;https://twitter.com/tribunkaltim/status/1643761468041756672
Wed Apr 05 09:25:23 +0000 2023;1643545359141183492;"Gaes, Pemerintah ajak masyarakat untuk memilih logo Ibu Kota Nusantara. Cek di video ya buat tahu caranya! Kamu lebih suka yang mana?  #logo #ikn #logoikn #ibukota #ibukotanusantara #nusantara https://t.co/FsIYCZ141Q";0;0;0;0;in;2393930923;1643545359141183492;lensaRTV;https://twitter.com/lensaRTV/status/1643545359141183492
Wed Apr 05 07:47:07 +0000 2023;1643520627553484800;"Nunggu buka puasa bisa sambil pilih-pilih logo nih! 😍 Kepala Otorita Ibu Kota Nusantara (IKN) Bambang Susantono mengajak masyarakat Indonesia ikut memilih logo kota Nusantara sebagai Ibu Kota Negara (IKN) Indonesia yang baru. #ikn #nusantara #ibukotanusantara #kalimantan https://t.co/E7JTemS0Gk";0;1;0;0;in;1192046460210008064;1643520627553484800;BNchanneltv;https://twitter.com/BNchanneltv/status/1643520627553484800
Wed Apr 05 05:19:56 +0000 2023;1643483587508080641;"Ada yang perlu kita ketahui tentang tempat tinggal masyarakat adat yang akan bersalin rupa menjadi  #IbuKotaNusantara alias #IKN   https://t.co/oH0sz0nlEn https://t.co/ytti7wj4H4";0;0;0;0;in;64957613;1643483587508080641;Moerat;https://twitter.com/Moerat/status/1643483587508080641
Tue Apr 04 11:39:00 +0000 2023;1643216594321956869;"Anggota DPR Sentil Kepala Otorita IKN, Jangan Membayangkan Jakarta Pindah ke IKN Nusantara  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Jakarta #OtoritaIKN  https://t.co/Er6xQFWPxA lewat @tribunkaltim";0;0;0;0;in;103551225;1643216594321956869;tribunkaltim;https://twitter.com/tribunkaltim/status/1643216594321956869
Tue Apr 04 06:41:18 +0000 2023;1643141676532383744;"Anggota DPR Sentil Kepala Otorita IKN, Jangan Membayangkan Jakarta Pindah ke IKN Nusantara  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Jakarta #OtoritaIKN  https://t.co/Er6xQFXnn8 lewat @tribunkaltim";0;0;0;0;in;103551225;1643141676532383744;tribunkaltim;https://twitter.com/tribunkaltim/status/1643141676532383744
Tue Apr 04 06:08:50 +0000 2023;1643133508246978560;"Bambang menekankan 18 jabatan di struktur Otorita IKN ini harus segera diisi.  Update selalu informasi terkini melalui media sosial kami dengan klik link di bio!🔥  #beritaterkini #ikn #ibukotabaru #pns #ibukotapindah #ibukotanegara #ibukotanusantara #beritapolitik #pemerintahan https://t.co/ZfVBOKOxzd";0;0;0;0;in;1627955377924100096;1643133508246978560;SuaraHariIni_;https://twitter.com/SuaraHariIni_/status/1643133508246978560
Tue Apr 04 01:31:00 +0000 2023;1643063586460426240;"Uang Ganti Rugi Lahan yang Masuk Kawasan IKN Nusantara terlalu Rendah, tak Ada Opsi Lahan Pengganti?  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #gantirugilahanikn #Sepaku #PPU #PenajamPaserUtara  https://t.co/rgd1LDwb4W lewat @tribunkaltim";0;0;0;0;in;103551225;1643063586460426240;tribunkaltim;https://twitter.com/tribunkaltim/status/1643063586460426240
Mon Apr 03 08:33:07 +0000 2023;1642807430429175808;"Uang Ganti Rugi Lahan yang Masuk Kawasan IKN Nusantara terlalu Rendah, tak Ada Opsi Lahan Pengganti?  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #gantirugilahanikn #Sepaku #PPU #PenajamPaserUtara  https://t.co/rgd1LDwb4W lewat @tribunkaltim";0;0;0;0;in;103551225;1642807430429175808;tribunkaltim;https://twitter.com/tribunkaltim/status/1642807430429175808
Sun Apr 02 03:31:00 +0000 2023;1642369009361272832;"Warga Tersingkir dari IKN Nusantara, Uang Ganti Rugi Rumah dan Kebun tak Cukup untuk Beli Lahan  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Sepaku #PenajamPaserUtara #PPU  https://t.co/ck5easrYhs lewat @tribunkaltim";0;0;0;0;in;103551225;1642369009361272832;tribunkaltim;https://twitter.com/tribunkaltim/status/1642369009361272832
Sat Apr 01 15:04:07 +0000 2023;1642181052457418752;"Warga Tersingkir dari IKN Nusantara, Uang Ganti Rugi Rumah dan Kebun tak Cukup untuk Beli Lahan  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Sepaku #PenajamPaserUtara #PPU  https://t.co/ck5eassw70 lewat @tribunkaltim";0;0;0;0;in;103551225;1642181052457418752;tribunkaltim;https://twitter.com/tribunkaltim/status/1642181052457418752
Fri Mar 31 09:58:16 +0000 2023;1641741692192817153;"Dua investor baru siap bangun hunian ASN di IKN   baca selengkapnya disini https://t.co/M6xGzAwfBJ  #IKN #ibukotanusantara #hunian #ASN";0;0;0;0;in;1040449533631651840;1641741692192817153;matamilenialID;https://twitter.com/matamilenialID/status/1641741692192817153
Fri Mar 31 09:39:00 +0000 2023;1641736843778482177;"Target ASN Pindah ke IKN Nusantara Mulai Tahun Depan, Dua Investor Baru Ikut Bangun Hunian ASN   #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #ASN   https://t.co/s9xrpPklG1 lewat @tribunkaltim";0;0;0;0;in;103551225;1641736843778482177;tribunkaltim;https://twitter.com/tribunkaltim/status/1641736843778482177
